product_id,sku,name,brand_id,brand_name,category_id,category_name,price,list_price,discount,discount_rate,short_description,specifications,seller_id,seller_sku,seller_name,inventory_status,thumbnail_url,product_url,url_path,rating_from_detail,review_count_from_detail
76141725,3992828144400,Bình nhựa đựng nước có quai xách Pearl Metal Charger 830ml - Nội địa Nhật Bản,142831,Pearl Metal,1883.0,Nhà Cửa - Đời Sống,208500,208500,0,0,"Bình nhựa đựng nước có quai xách Pearl Metal Charger 830ml - Nội địa Nhật Bản:* Chất liệu: Nhựa Tritan không chứa BPA, thân thiện với môi trường & vô hại đối với sức khỏe người sử dụng.Nắp nh...","Lưu ý: Để sử dụng an toàn vui lòng đọc kỹ nội dung bên dưới: Không đặt gần lửa . Đây là nguyên nhân biến dạng sản phẩm Không sử dụng búi sắt , vật nhọn để vệ sinh sản phẩm . Vui lòng rửa sạch trước khi sử dụng Tránh va đập mạnh Không sử dụng bình để đựng nước nóng . Không sử dụng bình để đựng sữa hoặc nước có gas quá 8 tiếng Không chỉ dùng bình trong lò vi sóng , lò nướng , máy rửa chén . Vui lòng sử dụng sản phẩm cho mục đích cơ bản. ; Quy cách đóng gói: 01 chiếc ; Thương hiệu: Pearl Metal; Xuất xứ thương hiệu: Nhật Bản; Dung tích: 830ml; Chất liệu: Nhựa Tritan không chứa BPA, thân thiện với môi trường & vô hại đối với sức khỏe người sử dụng. Nắp nhựa AS / gioăng silicone - khả năng chịu được nhiệt độ từ -20 ~ 140 độ C & -20 ~ 80 độ C. ; Hướng dẫn bảo quản: Nơi khô thoáng, sạch sẽ! ; Hướng dẫn sử dụng: Rửa sạch bằng nước ấm hoặc lạnh trước khi sử dụng sẽ duy trì được hiệu quả giữ nóng hoặc giữ lạnh của sản phẩm. Đổ nước đầy bình đến khi cách miệng bình 2cm, không để nắp bình nghiêng lại mà chỉnh cho khớp với thân bình rồi đóng lại. Bình nước không gỉ nhưng cũng có thể xuất hiện những đốm màu đỏ do nước không sạch. ; Model: 2021; Kích thước (Dài x Rộng x Cao): 8,5 x 7,5 x 27Hcm; Xuất xứ (Made in): Nhật Bản; Trọng lượng sản phẩm: 0.1 Kg; Sản phẩm có được bảo hành không?: Không",131457.0,8672284276932.0,Khải Minh Store,available,https://salt.tikicdn.com/cache/280x280/ts/product/5d/a6/6f/d7c98bbadc3e740a7947aa4e21ca43d6.jpeg,https://tiki.vn/binh-nhua-dung-nuoc-co-quai-xach-pearl-metal-charger-830ml-noi-dia-nhat-ban-p76141725.html?spid=76141731,binh-nhua-dung-nuoc-co-quai-xach-pearl-metal-charger-830ml-noi-dia-nhat-ban-p76141725.html?spid=76141731,0.0,0
73124602,7494611465205,Bình Giữ Nhiệt Bằng Thép Không Gỉ Lock&Lock Vacuum Bottle LHC6180SLV (800ML),48077,LocknLock,1883.0,Nhà Cửa - Đời Sống,417450,759000,341550,45,Đặc điểm nổi bậtBình Giữ Nhiệt Thép Không Gỉ Vacuum Bottle Lock&Lock LHC6180FU (800ml) thiết kế xách tay dễ dàng cho việc mang theo. Màu sắc nổi bật mang đển cảm giác trẻ trung khi sử dụng.Bình...,"Dung tích: 800ml; Thương hiệu: LocknLock; Xuất xứ thương hiệu: Hàn Quốc; Chất liệu: Thân bình, bộ lọc : thép không gỉ Nắp : Mặt trong (nhựa PP) + Mặt ngoài (thép không gỉ) Vành cổ bình : nhựa PP (nhiệt độ sử dụng -20℃ ~ 120℃) ; Model: LHC6180FU; Khả năng giữ nhiệt: Giữ nóng: 6 - 8h Giữ lạnh: 24h ; Kích thước (Dài x Rộng x Cao): 7.9 x 7.9 x 25.5 cm; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Không",1.0,4532995484061.0,Tiki Trading,available,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/93/66/0a/32197518ded08e94b286c93b67115af5.jpg,https://tiki.vn/binh-giu-nhiet-bang-thep-khong-gi-lock-lock-vacuum-bottle-lhc6180slv-800ml-p73124602.html?spid=1734499,binh-giu-nhiet-bang-thep-khong-gi-lock-lock-vacuum-bottle-lhc6180slv-800ml-p73124602.html?spid=1734499,4.7,7116
72652203,9481579402999,Hộp đựng thức ăn cho bé Lock&Lock có vạch chia 230ml x 3 hộp LLG508S3,48077,LocknLock,67968.0,Bộ hũ đựng thực phẩm,228800,416000,187200,45,"Hộp đựng thức ăn cho bé Lock&Lock có vạch chia 230ml x 3 hộp LLG508S3 làm từ thủy tinh Borosilicate chịu nhiệt (từ -20 độ C lên đến 400℃), an toàn và đáng tin cậyHộp đựng thức ăn kín hơiThiết k...","Thương hiệu: LocknLock; Xuất xứ thương hiệu: Hàn Quốc; Chất liệu: Thân: borosilicate, Nắp: silicone; Model: LLG508S3; Kích thước (Dài x Rộng x Cao): 9.6 x 9.6 x 7.08 cm; Xuất xứ (Made in): Trung Quốc; Trọng lượng sản phẩm: 0.88 kg; Sản phẩm có được bảo hành không?: Không",1.0,6732688212171.0,Tiki Trading,available,https://salt.tikicdn.com/cache/280x280/ts/product/a8/55/80/3d4b216530f846f9143318698443a9e6.jpg,https://tiki.vn/hop-dung-thuc-an-cho-be-lock-lock-co-vach-chia-230ml-x-3-hop-llg508s3-p72652203.html?spid=72652204,hop-dung-thuc-an-cho-be-lock-lock-co-vach-chia-230ml-x-3-hop-llg508s3-p72652203.html?spid=72652204,4.8,834
69226574,7623308356599,Combo 10 viên pin CR2032 Maxell Nhật Bản,21437,Maxell,1883.0,Nhà Cửa - Đời Sống,29500,29500,0,0,"Pin Cmos CR2032 3V với dung lượng cao và chất lượng pin thuộc dòng cao cấp nên giúp bạn bảo vệ tốt cho thiết bị của mình, đồng thời nhờ dung lượng cao nên thời gian sử dụng được lâu, hạn chế thay pin....",Thương hiệu: Maxell; Xuất xứ thương hiệu: Nhật Bản; Model: CR2032; Kích thước (Dài x Rộng x Cao): s; Xuất xứ (Made in): Nhật Bản; Sản phẩm có được bảo hành không?: Không,76796.0,1964066702287.0,Vietstore24h,available,https://salt.tikicdn.com/cache/280x280/ts/product/64/63/d5/035c252c2a98014d7e1ae0977e8722ec.jpg,https://tiki.vn/combo-10-vien-pin-cr2032-maxell-nhat-ban-p69226574.html?spid=136407457,combo-10-vien-pin-cr2032-maxell-nhat-ban-p69226574.html?spid=136407457,4.2,5
56383693,6109669537040,Combo 300 túi lọc rác bồn rửa bát,111461,OEM,1883.0,Nhà Cửa - Đời Sống,59000,59000,0,0,Combo 300 túi lọc rác bồn rửa bátTúi lưới lọc rác bồn rửa bát với chất liệu vải lưới nhuyễn giúp thoát nước và giữ lại tất cả rác thừa lại ngăn chặn gây tắt đường nước.Túi lưới lọc rác có độ co giãn t...,Thương hiệu: OEM; Xuất xứ thương hiệu: Trung Quốc; Kích thước (Dài x Rộng x Cao): 15x10x5cm; Xuất xứ (Made in): Trung Quốc; Trọng lượng sản phẩm: 1kg; Sản phẩm có được bảo hành không?: Không,158877.0,1227580813919.0,Liên Minh 1974,available,https://salt.tikicdn.com/cache/280x280/ts/product/04/0a/55/cb85e83695284ed049d29554377e6e09.jpg,https://tiki.vn/combo-300-tui-loc-rac-bon-rua-bat-p56383693.html?spid=278131730,combo-300-tui-loc-rac-bon-rua-bat-p56383693.html?spid=278131730,5.0,4
52173038,8716438865044,Cầu dao / Aptomat tự động Schneider Electric MCB Easy9 4.5kA 1P 230V,185631,Schneider Electric,1883.0,Nhà Cửa - Đời Sống,61200,61200,0,0,"Tự ngắt khi dòng điện vượt quá tải, quá dòng định mức giúp bảo vệ thiết bị điện.Tự ngắt khi xảy ra chập điện (Ngắn mạch) bảo vệ an toàn cho thiết bị điện và ngôi nhà của bạn khỏi cháy nổ do sự cố c...",Thương hiệu: Schneider Electric; Xuất xứ thương hiệu: Pháp; Kích thước (Dài x Rộng x Cao): 8.5x1.8x7.5 cm; Xuất xứ (Made in): Thái Lan; Sản phẩm có được bảo hành không?: Không,112427.0,8436660321568.0,A&E Engineering,available,https://salt.tikicdn.com/cache/280x280/ts/product/32/03/94/e58ea3fa106fc47e94dc30decbe6d9b0.jpg,https://tiki.vn/cau-dao-aptomat-tu-dong-schneider-electric-mcb-easy9-4-5ka-1p-230v-p52173038.html?spid=52173044,cau-dao-aptomat-tu-dong-schneider-electric-mcb-easy9-4-5ka-1p-230v-p52173038.html?spid=52173044,4.5,17
50393230,3270951759297,Nhang Sạch Phòng Máy Lạnh - Ít khói - Hương trầm dịu nhẹ - Chân tăm mộc - Nhang Xanh ,173743,Nhang Xanh,1883.0,Nhà Cửa - Đời Sống,27000,27000,0,0,"Nhang Sạch Phòng Máy Lạnh được làm từ gỗ trầm hương, là loại gỗ quý hiếm, với hương thơm tinh túy từ tự nhiên của Trầm hương.Mùi thơm của Trầm Hương gợi cảm giác thanh tao nhã nhặn, giúp thư giãn tinh...",Thương hiệu: Nhang Xanh; Xuất xứ thương hiệu: Việt Nam; Kích thước (Dài x Rộng x Cao): 30x5x2; Xuất xứ (Made in): Việt Nam; Sản phẩm có được bảo hành không?: Không,3280.0,3050055241672.0,Nhang Xanh,available,https://salt.tikicdn.com/cache/280x280/ts/product/6f/8c/df/c443a23f8cec3639abff6a14291878ce.jpg,https://tiki.vn/nhang-sach-phong-may-lanh-it-khoi-huong-tram-diu-nhe-chan-tam-moc-nhang-xanh-p50393230.html?spid=50393234,nhang-sach-phong-may-lanh-it-khoi-huong-tram-diu-nhe-chan-tam-moc-nhang-xanh-p50393230.html?spid=50393234,4.7,46
50043085,8897746941139,Combo 2 túi bột tẩy lồng giặt cho quần áo thơm như mới,111461,OEM,1883.0,Nhà Cửa - Đời Sống,74000,95000,21000,22,Máy giặt sau một thời gian sử dụng lồng giặt sẽ bị chất bẩn bám vào làm ố màu rất mất thẩm mỹ và ảnh hưởng đến chất lượng quần áo sau khi giặt.Hãy sử dụng túi bột vệ sinh lồng máy giặt để vệ sinh cho ...,Thương hiệu: OEM; Xuất xứ thương hiệu: Hàn Quốc; Kích thước (Dài x Rộng x Cao): 15x15cm; Xuất xứ (Made in): Hàn Quốc; Sản phẩm có được bảo hành không?: Không,108828.0,9164742255409.0,Tiện ích 1708,available,https://salt.tikicdn.com/cache/280x280/ts/product/32/56/2a/bb5f18507fe450f742a600e8a81e51da.jpg,https://tiki.vn/combo-2-tui-bot-tay-long-giat-cho-quan-ao-thom-nhu-moi-p50043085.html?spid=50043086,combo-2-tui-bot-tay-long-giat-cho-quan-ao-thom-nhu-moi-p50043085.html?spid=50043086,4.6,17
21430676,4565117505634,Kệ để bàn chải kem đánh răng 3 ngăn dán tường Hobby home decor CD4,230607,Hobby Home Decor,1883.0,Nhà Cửa - Đời Sống,185000,189000,4000,2,"Kệ để bàn chải kem đánh răng 3 ngăn dán tường Hobby home decor CD4Thông tin kỹ thuậtChất liệu: Inox SUS304 - chống rỉKeo dán đi kèm 3M và Sealant FixChỉ dàn cho gạch men, kínhKhông dán lên tư...",Thương hiệu: Hobby Home Decor; Xuất xứ thương hiệu: Việt Nam; Model: CD4; Kích thước (Dài x Rộng x Cao): 21x6x7.7cm; Chất liệu: Inox 304; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Điện tử; Thời gian bảo hành: 12 Tháng,20023.0,4999277590924.0,Hobby Home Decor,available,https://salt.tikicdn.com/cache/280x280/ts/product/b5/3b/a1/5d515508aa184db32219b26f34be7379.jpg,https://tiki.vn/ke-dung-ban-chai-kem-danh-rang-3-ngan-inox-sus304-dan-tuong-gach-men-kem-san-keo-dan-khong-ri-set-loai-lon-hobby-cd4-p21430676.html?spid=21430677,ke-dung-ban-chai-kem-danh-rang-3-ngan-inox-sus304-dan-tuong-gach-men-kem-san-keo-dan-khong-ri-set-loai-lon-hobby-cd4-p21430676.html?spid=21430677,4.5,52
278917421,4447017655971,Đèn ngủ cảm ứng thỏ con Elmich NLE0738 - hàng chính hãng,31627,Elmich,1883.0,Nhà Cửa - Đời Sống,374000,795000,421000,53,"Thông tin sản phẩmĐèn ngủ cảm ứng thỏ con Elmich NLA0738: Dịu dàng ánh sáng cho giấc ngủ an lànhTrong những giấc ngủ đầu đời của trẻ nhỏ, ánh sáng đóng vai trò quan trọng không kém gì hơi ấm từ vò...",Thương hiệu: Elmich; Xuất xứ thương hiệu: Czech Republic; Xuất xứ (Made in): China; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Điện tử; Thời gian bảo hành: 1 Năm,1.0,4409420838165.0,Tiki Trading,available,https://salt.tikicdn.com/cache/280x280/ts/product/c2/a1/bf/104fc9d67f950a0300fbf47fa1ecbd9b.jpg,https://tiki.vn/den-ngu-cam-ung-tho-con-elmich-nle0738-hang-chinh-hang-p278917421.html?spid=278917422,den-ngu-cam-ung-tho-con-elmich-nle0738-hang-chinh-hang-p278917421.html?spid=278917422,5.0,2
277214015,4436961580735,SET 4 Đệm Lót Chân Bàn Ghế Vuông Tròn Chống Ồn Hamart Bọc Chân Ghế Gỗ Silicone Chống Xước Sàn Nhà,5097493,GUANG MING,1883.0,Nhà Cửa - Đời Sống,33000,50000,17000,34,"Vỏ bọc chân bàn ghế có đệm lót tăng độ dày, chống ồn, chống trơn trượt với màu sắc trong mờ, tính thẩm mỹ & hiệu quả cao - Giúp bảo vệ chân bàn ghế, nội thất, sàn nhà & tắt tiếng ồn, di chuyể...",Thương hiệu: GUANG MING; Xuất xứ thương hiệu: Trung Quốc; Chất liệu: Silicone ; Hướng dẫn bảo quản: Nơi khô thoáng ; Hướng dẫn sử dụng: Đệm Lót Bọc Chân Bàn Ghế Vuông Tròn ; Model: Đệm Lót Bọc Chân Bàn Ghế Vuông Tròn; Kích thước (Dài x Rộng x Cao): 4 x 4 cm; Chất liệu: Silicone; Xuất xứ (Made in): Trung Quốc; Trọng lượng sản phẩm: 50gr; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Điện tử; Thời gian bảo hành: 1 Tháng,167037.0,8709433950589.0,Hamart Gia Dụng Tiện Lợi,available,https://salt.tikicdn.com/cache/280x280/ts/product/2c/be/1b/27249a5405ea6b262612556b6d482277.jpg,https://tiki.vn/set-4-dem-lot-chan-ban-ghe-vuong-tron-chong-on-hamart-boc-chan-ghe-go-silicone-chong-xuoc-san-nha-p277214015.html?spid=277214017,set-4-dem-lot-chan-ban-ghe-vuong-tron-chong-on-hamart-boc-chan-ghe-go-silicone-chong-xuoc-san-nha-p277214015.html?spid=277214017,0.0,0
276846380,8563257817368,Ly Thuỷ Tinh Có Vạch Chia Ml / Cốc Thuỷ Tinh Chia Vạch Ml Lường nước Có Nắp Đậy Chống Tràn Kèm Ống Hút Cho Bé- Hàng chính hãng,5033337,PaKaSa,1883.0,Nhà Cửa - Đời Sống,39780,78000,38220,49,Mô tả sản phẩm : Ly uống sữa chia vạch thuỷ tinh / cốc thuỷ tinh chia vạch uống sữa cho bé 3 in 1 / Ly thuỷ tinh có nắp đậy và ống hút có vạch chia ml hình ngộ nghĩnh / ly thuỷ tinh chi vạch uống sữa ...,Thương hiệu: PaKaSa; Xuất xứ thương hiệu: Việt Nam; Dung tích: 400ml; Chất liệu: thủy tinh ; Chất liệu: thủy tinh; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Hóa đơn; Thời gian bảo hành: 3 Tháng,137411.0,6546239894871.0,Phụ Kiện Store 76,available,https://salt.tikicdn.com/cache/280x280/ts/product/9b/07/ef/4df5f36c8cb7320b61d44fedc8207579.jpg,https://tiki.vn/ly-thuy-tinh-co-vach-chia-ml-coc-thuy-tinh-chia-vach-ml-luong-nuoc-co-nap-day-kem-ong-hut-hang-chinh-hang-p276846380.html?spid=276846382,ly-thuy-tinh-co-vach-chia-ml-coc-thuy-tinh-chia-vach-ml-luong-nuoc-co-nap-day-kem-ong-hut-hang-chinh-hang-p276846380.html?spid=276846382,5.0,2
276158720,2835908240162,Ga chống thấm họa tiết LIDACO đủ size nệm (màu ngẫu nhiên),697923,LIDACO,1883.0,Nhà Cửa - Đời Sống,69000,90000,21000,23,"Chọn màu ngẫu nhiẻnGa chống thấm cho bé Vào hè oi ả nóng nực này các mẹ đâu mặc được bỉm cho bé,và càng không thể kiểm soát bé thường xuyên bên cạnh. Nên các mẹ hãy mua và sử dụng thêm cái ""Ga t...",Thương hiệu: LIDACO; Xuất xứ thương hiệu: Việt Nam; Kích thước (Dài x Rộng x Cao): Nhiều kích thước lựa chọn; Chất liệu: Poly Cotton; Xuất xứ (Made in): Việt Nam; Sản phẩm có được bảo hành không?: Không,43482.0,7725186525291.0,Lidaco Official Store,available,https://salt.tikicdn.com/cache/280x280/ts/product/32/b6/91/a683cec44ffe8eb9b33c2f624a4777bc.jpg,https://tiki.vn/ga-chong-tham-hoa-tiet-lidaco-du-size-nem-mau-ngau-nhien-p276158720.html?spid=276158722,ga-chong-tham-hoa-tiet-lidaco-du-size-nem-mau-ngau-nhien-p276158720.html?spid=276158722,1.0,1
273969580,5919976314328,Đầu chuyển ổ cắm 3 chấu qua 2 chấu - Hàng chính hãng ,5033337,PaKaSa,1883.0,Nhà Cửa - Đời Sống,25000,38000,13000,34,"Bộ chuyển đổi ổ cắm 3 chấu thành 2 chấu. An toàn sử dụng. Tuổi thọ cao. Dễ dàng duy trì.Đơn giản; tiện lợi. Chất liệu nhựa cao cấp, an toàn cho người sử dụng. Công suất hỗ trợ lên tới 10A.Tiện dụng đ...","Thương hiệu: PaKaSa; Xuất xứ thương hiệu: Việt Nam; Chất liệu: Nhựa , thép ; Hướng dẫn bảo quản: Tránh tiếp xúc với nước ; Hướng dẫn sử dụng: Cắm để chuyển đổi giắc cắm 3 chấu ra 2 chấu phù hợp với các loại phích cắm ở Việt Nam ; Xuất xứ (Made in): Trung Quốc; Trọng lượng sản phẩm: 0.1; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Hóa đơn; Thời gian bảo hành: 3 Tháng",137411.0,6858171677111.0,Phụ Kiện Store 76,available,https://salt.tikicdn.com/cache/280x280/ts/product/d7/14/1a/9fb505b811a46416ed449a78c9a86dbc.png,https://tiki.vn/dau-chuyen-o-cam-3-chau-qua-2-chau-hang-chinh-hang-p273969580.html?spid=273969588,dau-chuyen-o-cam-3-chau-qua-2-chau-hang-chinh-hang-p273969580.html?spid=273969588,5.0,1
272857400,7897687102420,"Định vị GPS Sothing FindmyTag, định vị theo dõi, chống mất đồ hành lý như xe máy, người già, trẻ nhỏ- Hàng chính hãng",8181541,SOTHING Xiangwu,1883.0,Nhà Cửa - Đời Sống,287000,293000,6000,2,"- Sử dụng APP FindMyTag để định vị, theo dõi đồ, hành lý- Kết nối dễ dàng: Sử dụng ứng dụng FindmyTag có APP trên IOS và Android- Phát âm thanh: Tìm lại vật phẩm bằng cách phát âm thanh từ thiết bị, g...","Thương hiệu: SOTHING Xiangwu; Xuất xứ thương hiệu: Trung Quốc; Chất liệu: - Tên: FindMyTag - Model: BR5 - Pin: CR2032 225 mAH - Phiên bản không dây: V 5.1 - Kích thước/ tần số âm thanh: 80 dB - Chất liệu: Hợp kim kẽm + Nhựa PC - Chống nước IP65 - Kích thước: 32×8 mm - Trọng lượng: 10g - Màu sắc: Trắng, Đen - Ngôn ngữ hỗ trợ sử dụng: Tiếng Anh, Tiếng Trung, Tiếng Nhật, Tây Ban Nha ; Hướng dẫn bảo quản: *** Lưu ý Sản phẩm sử dụng cho tất cả các thiết bị điện thoại, máy tính bảng, máy tính (IOS 8.0 trở lên ) VÀ ANDROID ( 4.4 trở lên ) CÓ BLUETOOTH ; Hướng dẫn sử dụng: - Tìm lại vật bị mất dễ dàng với FindMyTag. - Thiết bin được hỗ trợ dùng trên cả IOS và Android Pin nút CR2032 có thời lượng lên đến 365 ngày, không cần lo lắng về việc thay pin thường xuyên. Với thiết kế nhỏ gọn và dễ sử dụng, FindmyTag là đối tác đáng tin cậy trong việc tìm kiếm vật phẩm bị mất. ; Xuất xứ (Made in): Trung Quốc; Trọng lượng sản phẩm: 50G; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Điện tử; Thời gian bảo hành: 3 Tháng",173338.0,7911141855501.0,SMARTWATCH,available,https://salt.tikicdn.com/cache/280x280/ts/product/85/2d/57/54f969e4e86b24f23a54412aca00a535.png,https://tiki.vn/dinh-vi-gps-sothing-findmytag-dinh-vi-theo-doi-chong-mat-do-hanh-ly-nhu-xe-may-nguoi-gia-tre-nho-hang-chinh-hang-p272857400.html?spid=275201783,dinh-vi-gps-sothing-findmytag-dinh-vi-theo-doi-chong-mat-do-hanh-ly-nhu-xe-may-nguoi-gia-tre-nho-hang-chinh-hang-p272857400.html?spid=275201783,3.7,3
272484839,3528182112619,"Nhiệt ẩm kế, nhiệt kế phòng Deli đồng hồ xem giờ có báo thức đo nhiệt độ phòng, độ ẩm phòng ngủ cho bé chính xác",46703,Deli,1883.0,Nhà Cửa - Đời Sống,237000,394200,157200,40,ĐẶC ĐIỂM SẢN PHẨM- Thiết kế dạng vuông nhỏ gọn với viền bảo vệ màu trắng và xanh. Mang đến vẻ ngoài hiện đại và tinh tế. Có thể bố trí thiết bị ở mọi không gian. Để bàn hay treo tường đều được.- P...,Thương hiệu: Deli; Xuất xứ thương hiệu: Trung Quốc; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Không,113115.0,7278718116268.0,Deli Official Store,available,https://salt.tikicdn.com/cache/280x280/ts/product/84/cb/06/159e737cde28d5c762763146c7f8b7a8.jpg,https://tiki.vn/nhiet-am-ke-nhiet-ke-phong-deli-dong-ho-xem-gio-co-bao-thuc-do-nhiet-do-phong-do-am-phong-ngu-cho-be-chinh-xac-p272484839.html?spid=272484841,nhiet-am-ke-nhiet-ke-phong-deli-dong-ho-xem-gio-co-bao-thuc-do-nhiet-do-phong-do-am-phong-ngu-cho-be-chinh-xac-p272484839.html?spid=272484841,4.7,19
272256501,7357654278994,Ca Đánh Sữa Mạ Màu,7881305,NOX COFFEE TAKE AWAY,2.0,Root,120000,120000,0,0,"Thông tin sản phẩm: + Dung tích: 350 / 600ml+ Chất liệu: thép không gỉ.Mô tả sản phẩm:Thân ca hình trụ bằng thép không gỉ 304, tản nhiệt đồng đều, chống mài mòn cao, an toàn khi sử dụng.Hình ...",Thương hiệu: NOX COFFEE TAKE AWAY; Xuất xứ thương hiệu: Việt Nam; Xuất xứ (Made in): Việt Nam; Dịch vụ nổi bật 2: Không; Dịch vụ nổi bật 3: Không; Sản phẩm có được bảo hành không?: Không,234289.0,2138629578127.0,Nox Coffee Store,available,https://salt.tikicdn.com/cache/280x280/ts/product/f8/6d/f1/55ca52c45f54fc52d216717a7fe7f800.jpg,https://tiki.vn/ca-danh-sua-ma-mau-p272256501.html?spid=276343790,ca-danh-sua-ma-mau-p272256501.html?spid=276343790,5.0,4
262397974,6831670836904,"Khăn Trải Bàn Chống Thấm Nước Họa Tiết Độc Đáo, Tấm Lót Decor Bàn Ăn Kẻ Caro Nhiều Kích Thước Chính Hãng TOKDODO",7368269,TOK DO DO TOKDODO TOK DO DO,1883.0,Nhà Cửa - Đời Sống,49000,49000,0,0,"Khăn trải bàn là một trong những vật dụng vô cùng quen thuộc trong phòng ăn của mỗi gia đình. Không chỉ giúp cho không gian trở nên ấm cúng và sang trọng hơn, khăn trải bàn còn có tác dụng giữ gìn vệ ...",Thương hiệu: TOK DO DO TOKDODO TOK DO DO; Xuất xứ thương hiệu: Việt Nam; Xuất xứ (Made in): China / Vietnam; Sản phẩm có được bảo hành không?: Không; Kích thước (Dài x Rộng x Cao): 90x137 cm và 137 x 180 cm,172234.0,9009978522311.0,TOKDODO Official Store,available,https://salt.tikicdn.com/cache/280x280/ts/product/70/ca/41/e2b669c4243494742a4fb6137816fc83.jpg,https://tiki.vn/khan-trai-ban-chong-tham-nuoc-hoa-tiet-doc-dao-tam-lot-decor-ban-an-ke-caro-nhieu-kich-thuoc-chinh-hang-tokdodo-p262397974.html?spid=262397976,khan-trai-ban-chong-tham-nuoc-hoa-tiet-doc-dao-tam-lot-decor-ban-an-ke-caro-nhieu-kich-thuoc-chinh-hang-tokdodo-p262397974.html?spid=262397976,5.0,4
250105134,6354956931072,Kilner Hũ Thủy Tinh Tròn/ Vuông/Vát Cạnh - Nhiều Kích Cỡ,421025,Kilner,1883.0,Nhà Cửa - Đời Sống,187724,234655,46931,20,...,"Thương hiệu: Kilner; Xuất xứ thương hiệu: Anh; Chất liệu: thủy tinh ; Hướng dẫn sử dụng: Hướng dẫn sử dụng và bảo quản: - Hũ thuỷ tinh chuyên dùng để đựng các loại thực phẩm khô hay các loại nhu yếu phẩm khác như xà phòng,...; - Rửa sản phẩm bằng nước sạch trước khi sử dụng; - Không rót trực tiếp nước sôi vào bình; - Không vệ sinh sản phẩm bằng máy rửa chén; - Bảo quản sản phẩm nơi khô ráo, thoáng mát. ; Kích thước (Dài x Rộng x Cao): 13.5x11.5x19.5 cm; Xuất xứ (Made in): Việt Nam/Ấn Độ/Trung Quốc (Tùy từng đợt nhập hàng); Trọng lượng sản phẩm: 0.9kg; Sản phẩm có được bảo hành không?: Không",8905.0,5922114600680.0,Kitchen Koncept,available,https://salt.tikicdn.com/cache/280x280/ts/product/a2/c6/6a/b05ccba25cc3080fff96177f2cef1472.jpg,https://tiki.vn/hu-thuy-tinh-tron-vuong-vat-canh-nhieu-kich-co-p250105134.html?spid=250105155,hu-thuy-tinh-tron-vuong-vat-canh-nhieu-kich-co-p250105134.html?spid=250105155,4.7,3
215390193,7803676525405,Set 100 or150 găng tay nilon dùng một lần Seiwa Pro Extra Free size - Hàng nội địa Nhật Bản,177791,SEIWAPRO,1883.0,Nhà Cửa - Đời Sống,31875,31875,0,0,"SET 100/150 GĂNG TAY POLYETYLEN SEIWA PRO EXTRA FREE SIZE - HÀNG NỘI ĐỊA NHẬT BẢN(Sản phẩm được nhập khẩu trực tiếp từ Nhật Bản)■ NSX: Seiwa-Pro Co., Ltd (Japan)■ Model: 47-905 (100 chiếc/ set) | ...","Thương hiệu: SEIWAPRO; Xuất xứ thương hiệu: Nhật Bản; Chất liệu: Polyetylen cao cấp kháng khuẩn an toàn, không chứa BPA, khả năng chịu được nhiệt từ -20°C~140°C Chất liệu mềm, dai, cho cảm giác thật tay khi sử dụng Sản phẩm không bị ám mùi ra tay sau khi sử dụng ; Hướng dẫn bảo quản: Bảo quản nơi khô thoáng Tránh gần lửa hoặc những nơi có nguồn nhiệt cao. ; Hướng dẫn sử dụng: Bóc mở hộp theo đường cắt phía trên sau đó lấy từng chiếc theo nhu cầu sử dụng, nên sử dụng một lần cho từng chiếc! Đóng nắp lại để sử dụng cho những lần kế tiếp Không sử dụng cho công việc tiếp xúc trực tiếp với điện. Sử dụng đúng mục đích! ; Model: 2024; Kích thước (Dài x Rộng x Cao): 280 x 280 x 80㎝; Xuất xứ (Made in): Nhật Bản / Trung Quốc; Trọng lượng sản phẩm: 65g; Sản phẩm có được bảo hành không?: Không",19944.0,2948469210585.0,Shop Thái Nhật Hàn,available,https://salt.tikicdn.com/cache/280x280/ts/product/a5/5c/a2/a45a059b469923e0a2ec7cac002a0983.jpg,https://tiki.vn/set-100-150-gang-tay-nilon-dung-mot-lan-seiwa-pro-extra-free-size-hang-noi-dia-nhat-ban-p215390193.html?spid=215390195,set-100-150-gang-tay-nilon-dung-mot-lan-seiwa-pro-extra-free-size-hang-noi-dia-nhat-ban-p215390193.html?spid=215390195,5.0,1
